time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.700000000000002,-1.8070951358122282,-0.1883133868220728,17.747148399003258,6.18438552548367,0.03520736560988613,0.0,-1.5606284415296379,-0.5726732299146943,5.1522426072642205,-0.09955311021166086,-0.0550397343972188,0.0,470.1251017636388,470.9802775201966,469.0287876114835,470.5156058144711
2.760000000000002,-1.9014539203198302,-0.22452766606581584,18.057116919287562,6.178187506925351,0.0314560761984497,0.0,-1.5843656891593847,-0.6350117419314539,5.179858719540351,-0.11209952431456331,-0.08491119603085555,0.0,442.0820742355319,439.61020609475054,441.28955901877487,440.2430264031717
2.820000000000002,-1.9970716890539495,-0.26427197602558616,18.365658214752056,6.171316516702106,0.026589775859299003,0.0,-1.60254954602275,-0.6903546561272035,5.10514650304913,-0.11984566158555962,-0.0744151414249129,0.0,407.11419185936916,408.0464076075117,407.1538893492277,406.4470626297072
2.880000000000002,-2.0937380119871967,-0.30755888501999296,18.670714596729628,6.16423974895109,0.021976569003512303,0.0,-1.6193204570388253,-0.7531433392749735,5.063521855891445,-0.11439787926858908,-0.08235182781397962,0.0,418.6903415008018,417.99402511606183,417.1379073824588,417.5999557450482
2.940000000000002,-2.191374252947809,-0.3549342944462872,18.974964888332767,6.157644764872462,0.01714102601214229,0.0,-1.6348042616026763,-0.8266312915232529,5.078014567065195,-0.10220049407561783,-0.07728919316555556,0.0,436.39734447485654,436.81442049222056,435.1639370226237,436.1728935110981
3.000000000000002,-2.28988493554611,-0.40705204897963526,19.28176249268394,6.151612244781067,0.01248121353997167,0.0,-1.6484455777882983,-0.9111820025835945,5.148168435901638,-0.09741816166686468,-0.07842248943645554,0.0,454.1678115993012,454.0722387159414,453.8888647034284,454.2640605882437
3.0600000000000023,-2.389089460478716,-0.46394680568820984,19.58964233900196,6.145526578074243,0.008174029735068089,0.0,-1.6580231075006313,-0.9858221261725235,5.114564309553545,-0.11097007310423249,-0.061038905149573,0.0,420.6593700349554,422.1578540407121,422.13264646363996,420.95174084741416
3.1200000000000023,-2.4888404078339033,-0.526112861432497,19.900415103450044,6.138858840394612,0.004226857022082697,0.0,-1.6666160626873319,-1.0870056641995562,5.243802311537677,-0.11144835977556403,-0.0775461124463234,0.0,473.8928140615611,472.61905079173226,472.5111528996293,472.46414083174994
3.1800000000000024,-2.5890293495290906,-0.5948418316398215,20.221287531385915,6.131941827415625,6.283015507310496,0.0,-1.6724948486710667,-1.2046165870168788,5.450810157561865,-0.12432840570908087,-0.06587923400078607,0.0,497.13167516072417,497.9823349335438,496.957464540235,496.00188135908104
3.2400000000000024,-2.689478123328462,-0.6696656550821453,20.547196484243166,6.124322928470615,6.279073404884157,0.0,-1.6754885305563372,-1.2901539454963031,5.412862212302219,-0.13289352441127986,-0.06534916936738025,0.0,423.9615356268185,424.0036636074801,424.302537521207,423.5507996807736
